id,losovani_id,poslanec_id,ministr_id,vec
1142,61,180,62,ve věci soudců                                              
1160,61,180,62,ve věci soudů                                               
1161,61,180,276,ve věci zabezpečení voleb                                   
1162,61,180,276,ve věci voleb                                               
1163,61,331,299,ve věci zemědělství                                         
1164,61,331,299,ve věci zemědělství                                         
1165,61,328,299,ve věci zemědělska                                          
1166,61,328,299,ve věci zemědělství                                         
1167,62,327,263,ve věci nespecifikované                                     
1168,62,326,263,ve věci nespecifikované                                     
1169,62,329,263,ve věci lehkých topných olejů                               
1170,62,319,263,ve věci bytové situace                                      
1171,62,321,263,ve věci nepokojů 24.6.96                                    
1172,62,327,263,ve věci bydlení                                             
1173,62,115,263,ve věci vládního prohlášení                                 
1174,62,322,263,ve věci nespecifikované                                     
1175,62,320,263,ve věci nespecifikované                                     
1176,62,93,263,ve věci česko-německých jednání                             
1177,61,321,272,ve věci výuky cizích jazyků                                 
1178,61,321,281,ve věci nespecifikované                                     
1179,61,326,276,ve věci nespecifikované I                                   
1180,61,326,62,ve věci nespecifikované I                                   
1181,61,93,288,ve věci nespecifikované                                     
1182,61,93,276,ve věci nespecifikované                                     
1183,61,327,437,ve věci nespecifikované                                     
1184,61,322,276,ve věci nespecifikované                                     
1185,61,327,152,ve věci nemocnice                                           
1186,61,319,276,ve věci bezpečnostní situace                                
1187,61,115,284,ve věci sudetoněmecké otázky                                
1188,61,321,281,ve věci nespecifikované                                     
1189,61,329,437,ve věci nespecifikované                                     
1190,61,330,264,ve věci ztrátových pohledávek                               
1191,61,330,264,ve věci nespecifikované                                     
1192,61,320,62,ve věci nespecifikované                                     
1193,61,320,62,ve věci nespecifikované II                                  
1194,61,312,264,ve věci pohledávek českého státu                            
1195,61,162,281,ve věci valorizace důchodů 96                               
1196,62,319,263,ve věci vandalismu v ulicích Prahy                          
1197,62,319,263,ve věci bytové otázky                                       
1198,62,329,263,ve věci lehkých topných olejů                               
1199,62,329,263,ve věci zvýšení nájemného bytů ČR                           
1200,62,329,263,ve věci městské policie                                     
1201,62,329,263,ve věci SPT TELECOM                                         
1202,61,319,264,ve věci přidělování 500 DM uprchlíkům z Bosny               
1203,61,319,193,ve věci služby v cizí armádě                                
1204,61,319,264,ve věci inflace                                             
1205,61,319,276,ve věci bezpečnosti v ČR                                    
1206,61,327,437,ve věci železniční nemocnice                                
1207,61,329,294,ve věci živ.prostředí na okr.Prostějov                      
1208,61,329,437,ve věci údržby státních silnic                              
1209,63,243,288,ve věci situace v českých zbrojovkách                       
1210,64,320,263,ve věci česko-německé deklarace                             
1211,64,320,263,ve věci volebního zákona                                    
1212,63,320,62,nespecifikováno 1                                           
1213,63,320,62,nespecifikováno 2                                           
1214,63,320,299,nespecifikováno 1                                           
1215,63,320,299,nespecifikováno 2                                           
1216,63,320,193,nespecifikováno 1                                           
1217,63,320,193,nespecifikováno 2                                           
1218,63,320,276,nespecifikováno 1                                           
1219,63,320,276,nespecifikováno 2                                           
1220,63,320,272,nespecifikováno 1                                           
1221,63,320,272,nespecifikováno 2                                           
1222,63,320,272,nespecifikováno 3                                           
1223,63,320,152,nespecifikováno 1                                           
1224,63,320,152,nespecifikováno 2                                           
1225,64,115,263,ve věci státního rozpočtu a důchodů                         
1226,64,93,263,ve věci situace v zemědělství                               
1227,64,93,263,ve věci causy WALLIS                                        
1228,64,93,263,ve věci výskytu štvavých letáků na Domažlicku               
1229,64,93,263,ve věci zahraniční kritiky zákona o občanství               
1230,64,93,263,ve věci proexportní politiky                                
1231,64,93,263,ve věci utajené návštěvy šéfa ruské špionáže v Praze        
1232,64,93,263,ve věci ochrany proti drogám                                
1233,64,93,263,ve věci návštěvy USA                                        
1234,64,93,263,ve věci povinné účasti policistů na mítinku předsedy vlády Č
1235,64,93,263,ve věci neposkytnutí finančního grantu OKO                  
1236,64,93,263,ve věci zdražování jízdného v žel. dopravě                  
1237,64,93,263,ve věci podpory vývozu                                      
1238,64,93,263,ve věci prezentace ČR                                       
1239,64,93,263,ve věci výstavby dálnic                                     
1240,64,93,263,ve věci průběhu česko-němckého jednání                      
1241,64,93,263,ve věci česko-německé deklarace                             
1242,63,115,193,ve věci vojenských uniforem                                 
1243,63,115,193,ve věci vojenské šikany                                     
1244,63,115,288,ve věci salmonely v potravinách                             
1245,63,115,284,ve věci česko-německé deklarace                             
1246,63,115,264,ve věci Agrobanky                                           
1247,63,115,299,ve věci rozpočtu MZe                                        
1248,63,115,62,ve věci státních zastupitelstev                             
1249,63,115,284,ve věci sudetoněmecké otázky                                
1250,63,115,152,ve věci zdrav. pojišťovny                                   
1251,63,115,294,ve věci metanu v ostravských bytech                         
1252,63,115,288,ve věci TOS Kuřim                                           
1253,63,115,288,ve věci české rafinérské                                    
1254,63,115,264,ve věci Kreditní banky a certifikátů                        
1255,63,115,284,ve věci odškodnění Němců                                    
1256,63,93,294,ve věci neposkytnutí finančního grantu OKD                  
1257,63,93,193,ve věci účasti AČR v nové misi pro IFOR v Bosně             
1258,63,93,193,ve věci havárie letounu MIG-21                              
1259,63,93,264,ve věci situace v českém bankovním sektoru                  
1260,64,213,263,ve věci postoje vlády k rozš. dovozu použ. druhořad.výr.zahr
1261,64,319,263,nespecifikované                                             
1262,64,319,263,nespecifikované                                             
1263,64,319,263,nespecifikované                                             
1264,64,319,263,nespecifikované                                             
1265,64,319,263,nespecifikované                                             
1266,64,319,263,nespecifikované                                             
1267,64,319,263,nespecifikované                                             
1268,64,319,263,nespecifikované                                             
1269,64,319,263,nespecifikované                                             
1270,64,319,263,nespecifikované                                             
1271,64,319,263,nespecifikované                                             
1272,64,319,263,nespecifikované                                             
1273,64,319,263,nespecifikované                                             
1274,64,319,263,nespecifikované                                             
1275,64,319,263,nespecifikované                                             
1276,64,319,263,nespecifikované                                             
1277,64,319,263,nespecifikované                                             
1278,64,319,263,nespecifikované                                             
1279,64,319,263,nespecifikované                                             
1280,64,319,263,nespecifikované                                             
1281,63,331,299,ve věci zemědělství                                         
1282,63,331,299,ve věci zemědělství                                         
1283,63,331,299,ve věci zemědělství                                         
1284,63,331,272,ve věci školství                                            
1285,63,331,272,ve věci školství                                            
1286,63,331,272,ve věci školství                                            
1287,63,331,272,ve věci školství                                            
1288,63,331,299,ve věci zemědělství                                         
1289,63,331,299,ve věci zemědělství                                         
1290,63,331,299,ve věci zemědělství                                         
1291,63,331,299,ve věci zemědělství                                         
1292,63,331,299,ve věci zemědělství                                         
1293,63,331,299,ve věci zemědělství                                         
1294,63,331,299,ve věci zemědělství                                         
1295,63,331,299,ve věci zemědělství                                         
1296,63,331,299,ve věci zemědělství                                         
1297,63,331,272,ve věci školství                                            
1298,63,331,302,ve věci školství                                            
1299,63,331,302,ve věci školství                                            
1300,63,319,276,nespecifikované                                             
1301,63,319,436,nespecifikované                                             
1302,63,319,264,nespecifikované                                             
1303,63,319,264,nespecifikované                                             
1304,63,319,288,nespecifikované                                             
1305,63,319,437,nespecifikované                                             
1306,63,319,436,nespecifikované                                             
1307,63,319,299,nespecifikované                                             
1308,63,319,284,nespecifikované                                             
1309,63,319,152,nespecifikované                                             
1310,63,319,62,nespecifikované                                             
1311,63,319,272,nespecifikované                                             
1312,63,319,288,nespecifikované                                             
1313,63,319,264,nespecifikované                                             
1314,63,319,264,nespecifikované                                             
1315,63,319,264,nespecifikované                                             
1316,63,319,437,nespecifikované                                             
1317,63,319,193,nespecifikované                                             
1318,63,319,284,nespecifikované                                             
1319,63,319,276,nespecifikované                                             
1320,63,319,276,nespecifikované                                             
1321,63,319,276,nespecifikované                                             
1322,63,319,276,nespecifikované                                             
1323,63,319,276,nespecifikované                                             
1324,63,319,276,nespecifikované                                             
1325,63,319,276,nespecifikované                                             
1326,63,319,276,nespecifikované                                             
1327,63,319,276,nespecifikované                                             
1328,63,319,276,nespecifikované                                             
1329,63,319,276,nespecifikované                                             
1330,63,319,276,nespecifikované                                             
1331,63,93,299,ve věci fondu státní regulace                               
1332,63,93,299,ve věci ochrany českého trhu                                
1333,63,93,272,ve věci krácení rozpočtu VŠ                                 
1334,63,93,272,ve věci fin. soukr. škol                                    
1335,63,93,193,ve věci vojenských VŠ                                       
1336,63,93,193,ve věci organizace A ČR                                     
1337,63,93,288,ve věci podpory vývozu                                      
1338,63,93,299,ve věci krachu tuzemských mlékáren                          
1339,63,93,193,ve věci výstroje vojáků ZS                                  
1340,63,93,193,ve věci voj. střelnice v Pístově u Jihlavy                  
1341,63,93,193,ve věci prohlášení gen. Nekvasila v Londýně                 
1342,63,93,193,ve věci průběhu slav. nástupu ke 45.výročí brněn.voj.ak.    
1343,63,93,437,ve věci návštěvy autosalónu v Hannoveru                     
1344,63,93,437,ve věci stavby dálničního přivaděče u Rousinova             
1345,63,93,193,ve věci pers. politiky MO                                   
1346,63,93,193,ve věci majetku A ČR                                        
1347,63,93,276,ve věci zneužívání pravomoci policistou                     
1348,63,93,276,ve věci návštěvy šéfa ruské špionáže v Praze                
1349,63,93,437,ve věci výstavby pozemních komunikací                       
1350,63,93,437,ve věci zdražování jízdného v žel. dopravě                  
1351,63,93,284,ve věci výměny velvyslanců                                  
1352,63,93,276,ve věci bezp. agentur                                       
1353,63,93,276,ve věci povinné účasti policistů na mítinku před.vlády ČR   
1354,63,93,276,ve věci ochrany proti drogám                                
1355,63,93,284,ve věci česko-německých jednání                             
1356,63,93,284,ve věci česko-německé deklarace                             
1357,63,93,284,ve věci diplomatického bulletinu                            
1358,63,93,284,ve věci prezentace ČR                                       
1359,63,322,264,ve věci krachů našich bank                                  
1360,63,322,276,dotaz na mož.poruš. z. v předkládání dotazníků ve školách   
1361,63,322,281,ve věci stížnosti občanů na úřad soc. věcí v Šumperku       
1362,63,322,276,ve věci podezření z porušení pravomocí veř. činitele        
1363,63,322,284,ve věci odškodnění válkou postižených občanů                
1364,63,322,272,ve věci dotazu na dotazníky při přijímání prvňáčků          
1365,63,322,276,ve věci korupce policistů                                   
1366,63,322,152,ve věci dluhů zdrav. pojišťoven                             
1367,63,322,294,ve věci výstavby dálnic                                     
1368,63,322,302,ve věci dotace na vyhořelé divadlo v Šumperku               
1369,63,322,288,ve věci zpomalení prům. růstu                               
1370,63,322,299,ve věci cen ovoce a zeleniny                                
1371,63,322,437,ve věci rušení dopr. spojů                                  
1372,63,322,272,ve věci špatné výuky jazyků na zákl. školách                
1373,63,322,299,ve věci sklizně obilí a jejích dopadů                       
1374,63,322,62,ve věci korupce soudců                                      
1375,63,321,299,ve věci fondu tržní regulace                                
1376,63,321,193,ve věci havárie MIG 21                                      
1377,63,321,299,ve věci osevních porostů                                    
1378,63,321,152,ve věci poplatků ve zdravotnictví                           
1379,63,321,264,ve věci bankovního systému                                  
1380,63,321,284,ve věci česko-něm. smlouvy                                  
1381,63,321,288,ve věci deregulace energie                                  
1382,63,228,193,ve věci financování armády                                  
1383,63,321,272,ve věci nespecifikované                                     
1384,63,321,288,ve věci nespecifikované                                     
1385,63,321,152,ve věci nespecifikované                                     
1386,63,321,294,ve věci nespecifikované                                     
1387,63,321,152,ve věci nespecifikované                                     
1388,63,321,281,ve věci nespecifikované                                     
1389,63,321,193,ve věci nespecifikované                                     
1390,63,321,299,ve věci nespecifikované                                     
1391,63,321,288,ve věci nespecifikované                                     
1392,63,321,284,ve věci nespecifikované                                     
1393,63,321,264,ve věci nespecifikované                                     
1394,63,321,299,ve věci sklizně 1996                                        
1395,63,321,299,ve věci celních opatření v zemědělství                      
1396,63,321,281,ve věci soc. systému                                        
1397,63,321,281,ve věci příspěvků                                           
1398,63,321,281,ve věci kontaktních míst                                    
1399,63,321,281,ve věci soc. dávek                                          
1400,63,321,299,ve věci obilovin                                            
1401,63,321,152,ve věci financování zdravotnictví                           
1402,63,321,264,ve věci Škody Ml. Boleslav                                  
1403,63,321,284,ve věci RB OSN                                              
1404,63,321,272,ve věci vědy - výzkumu                                      
1405,63,321,299,ve věci dovozu zákl. potravin                               
1406,63,321,264,ve věci poplatků tel.+rozhlas                               
1407,63,321,288,ve věci pošty                                               
1408,63,321,288,ve věci Telekomu                                            
1409,63,321,288,ve věci tisku v ČR                                          
1410,63,321,299,ve věci subvencí v zemědělství                              
1411,63,321,284,ve věci zahraničních cest                                   
1412,63,321,288,ve věci deregulace nájemného                                
1413,63,321,264,ve věci ČNB                                                 
1414,63,329,62,šetření poruš. vol.z. v Plumlově na Prostějovsku            
1415,63,329,62,poruš. zákl. list. práv a svobod tel. řádem SPT Telecom     
1416,63,329,62,"nerespektování ústavy některými soudci, just. strážci a dal."
1417,63,329,436,poruš. zákl. list. práv a svobod tel. řádem SPT Telecom     
1418,63,329,436,poruš. zákl. list. práv a svobod tel. řádem SPT Telecom     
1419,63,329,436,šetření stížností na SPT Telecom orgánem ČTÚ                
1420,63,329,436,šetření stížností na SPT Telecom orgánem ČTÚ                
1421,63,329,436,ve věci byt. problematiky                                   
1422,63,329,436,ve věci byt. problematiky                                   
1423,63,329,437,vozovka ulice Domamyslická v Protějově                      
1424,63,329,437,ve věci hlavního vlak. nádraží v Prostějově                 
1425,63,329,437,ve věci vybav. rychlíků a vlaků EC a IC                     
1426,63,329,437,ve věci návaznosti vlak. spojů                              
1427,63,329,294,vozovka ulice Domamyslická v Protějově                      
1428,63,329,294,ve věci znečisťování přírody odpady z domácností v Prostějov
1429,63,329,152,vozovka ulice Domamyslická v Protějově                      
1430,63,329,152,"ve věci hygien. a soc. zař. budov, které jsou kolaudovány   "
1431,63,329,276,vozovka ulice Domamyslická v Protějově                      
1432,63,329,276,označ. vozidel značkou výchozího státu                      
1433,63,329,276,poruš. zákl. lid. práv a svobod souv. z trest čin. SPT Telec
1434,63,329,276,ve věci trest. činnosti                                     
1435,63,329,264,ve věci povinnosti daní                                     
1436,63,329,264,ve věci krachů bank                                         
1437,63,329,281,ve věci dětského domova LILA                                
1438,63,329,281,ve věci dávek soc. zabezp.                                  
1439,63,329,152,ve věci zanedbání lék. péče                                 
1440,63,329,152,"ve věci  SPT telecom, Eurotel a radiokomunikací             "
1441,63,329,437,ve věci datací pro FTL Prostějov                            
1442,63,329,437,ve věci okrádání občanů bílé pleti cikány                   
1443,63,329,193,ve věci vojenských lesů                                     
1444,63,329,193,sniž. stavu důstoj. a praporčíku A ČR                       
1445,63,329,284,ve věci neposkytnutí pomoci občanům ČR                      
1446,63,329,284,plnění pravd. letáků tzv. Informace spolkové vlády...       
1447,63,329,288,ve věci obchodu a poskyt. služeb                            
1448,63,329,288,ve věci obchodu a poskyt. služeb                            
1449,63,329,436,ve věci bytů                                                
1450,63,329,436,ve věci bytů                                                
1451,63,329,299,ve věci zemědělství                                         
1452,63,329,299,ve věci zemědělství                                         
1453,63,323,272,ve věci školství                                            
1454,63,323,152,ve věci zdravotnictví                                       
1455,63,323,193,ve věci armády                                              
1456,63,323,276,ve věci kriminality                                         
1457,63,323,276,ve věci nespecfikované                                      
1458,63,331,299,ve věci zemědělství                                         
1459,63,331,193,ve věci šikany                                              
1460,63,331,264,ve věci bankovnictví                                        
1461,63,331,437,ve věci dopr. obslužnosti                                   
1462,63,331,299,ve věci zemědělství                                         
1463,63,331,299,ve věci zemědělství                                         
1464,63,331,299,ve věci zemědělství                                         
1465,63,331,299,ve věci zemědělství                                         
1466,63,331,299,ve věci zemědělství                                         
1467,63,331,299,ve věci zemědělství                                         
1468,63,327,152,ve věci obsazení min. zdr.                                  
1469,63,327,152,ve věci zdravotnictví                                       
1470,63,327,152,ve věci nemocnic                                            
1471,63,327,276,ve věci cizinců                                             
1472,63,327,276,ve věci cizinců                                             
1473,63,327,152,nespecifikováno I.                                          
1474,63,327,152,nespecifikováno II.                                         
1475,63,327,152,nespecifikováno III.                                        
1476,63,327,294,ve věci SFŽP                                                
1477,63,327,294,ve věci přehrad                                             
1478,63,327,276,nespecifikováno I.                                          
1479,63,327,276,nespecifikováno II.                                         
1480,63,327,276,nespecifikováno III.                                        
1481,63,327,294,nespecifikováno I.                                          
1482,63,327,193,ve věci armády ČR                                           
1483,63,327,152,ve věci zdravotnictví                                       
1484,63,327,437,nespecifikováno I.                                          
1485,63,327,62,ve věci věznic                                              
1486,63,327,437,ve věci dopravy                                             
1487,63,327,437,nespecifikováno II.                                         
1488,63,327,281,nespecifikováno II.                                         
1489,63,327,281,ve věci DD a ÚSP                                            
1490,63,327,281,nespecifikováno I.                                          
1491,63,327,264,nespecifikováno I.                                          
1492,63,327,264,nespecifikováno II.                                         
1493,63,327,264,ve věci bankovnictví                                        
1494,63,327,284,nespecifikováno I.                                          
1495,63,327,437,ve věci leteckých licencí                                   
1496,63,327,437,ve věci nemocnice                                           
1497,63,327,276,ve věci kriminality                                         
1498,63,327,276,ve věci zneužívání MV                                       
1499,63,327,62,nespecifikováno II.                                         
1500,63,327,284,ve věci česko-něeckých vztahů                               
1501,63,327,284,ve věci vztahů ČR                                           
1502,63,327,284,nespecifikováno II.                                         
1503,63,327,284,nespecifikováno III.                                        
1504,63,327,62,nespecifikováno I.                                          
1505,63,327,436,nespecifikováno II.                                         
1506,63,327,436,ve věci ČEZ                                                 
1507,63,327,436,ve věci SPT Telecom                                         
1508,63,327,436,nespecifikováno I.                                          
1509,63,327,193,nespecifikováno I.                                          
1510,63,327,193,ve věci povodní                                             
1511,63,31,62,zemřelí ve věznicích ČR                                     
1512,63,323,264,ve věci bankovnictví                                        
1513,63,323,264,ve věci financí                                             
1514,63,323,284,nespecifikováno                                             
1515,63,323,436,ve věci bytové politiky                                     
1516,63,323,436,ve věci bytové politiky                                     
1517,63,323,62,ve věci vězenského systému                                  
1518,63,323,272,ve věci školství                                            
1519,63,323,272,ve věci školství                                            
1520,63,323,152,ve věci zdravotnictví                                       
1521,63,323,152,ve věci zdravotnictví                                       
1522,63,180,62,nespecifikováno I.                                          
1523,63,180,62,nespecifikováno II.                                         
1524,63,180,62,nespecifikováno III.                                        
1525,63,180,193,nespecifikováno I.                                          
1526,63,180,193,nespecifikováno II.                                         
1527,63,180,193,nespecifikováno III.                                        
1528,63,180,276,nespecifikováno 1                                           
1529,63,180,276,nespecifikováno 2                                           
1530,63,180,276,nespecifikováno 3                                           
1531,63,180,276,nespecifikováno 4                                           
1532,63,180,276,nespecifikováno 5                                           
1533,63,180,276,nespecifikováno 6                                           
1534,63,180,276,nespecifikováno 7                                           
1535,63,180,276,nespecifikováno 8                                           
1536,63,180,276,nespecifikováno 9                                           
1537,63,180,276,nespecifikováno 10                                          
1538,63,180,276,nespecifikováno 11                                          
1539,63,180,276,nespecifikováno 12                                          
1540,63,328,276,ve věci bezpečnost                                          
1541,63,328,264,ve věci bankovnictví                                        
1542,63,328,286,ve věci cti                                                 
1543,63,328,286,ve věci nadbytečnosti                                       
1544,63,328,286,ve věci užitečnosti                                         
1545,63,328,193,ve věci obrany                                              
1546,63,328,193,ve věci obrany                                              
1547,63,328,193,ve věci obrany                                              
1548,63,328,272,ve věci tělovýchovy                                         
1549,63,328,272,ve věci mládeže                                             
1550,63,328,294,ve věci životního prostředí                                 
1551,63,328,294,ve věci životního prostředí                                 
1552,63,328,288,ve věci vnitřního obchodu                                   
1553,63,328,288,ve věci obchodu                                             
1554,63,328,288,ve věci průmyslu                                            
1555,63,328,284,ve věci imigrace uprchlíků                                  
1556,63,328,284,ve věci sudetoněm. otázky                                   
1557,63,328,284,ve věci identity českého národa                             
1558,63,328,264,ve věci relevance koruny                                    
1559,63,328,264,ve věci inflace                                             
1560,63,328,264,ve věci bankovnictví                                        
1561,63,328,62,ve věci spravedlnosti                                       
1562,63,328,62,ve věci spravedlnosti                                       
1563,63,328,62,ve věci spravedlnosti                                       
1564,63,328,299,ve věci ovocnářství                                         
1565,63,328,299,ve věci rostlinné výroby                                    
1566,63,328,299,ve věci živočišné výroby                                    
1567,63,328,272,ve věci školství                                            
1568,63,328,281,ve věci sociální                                            
1569,63,328,281,ve věci sociální                                            
1570,63,328,281,ve věci práce                                               
1571,63,328,276,ve věci bezpečnosti                                         
1572,63,328,276,ve věci bezpečnosti                                         
1573,63,328,276,ve věci bezpečnosti                                         
1574,63,328,302,ve věci kultury                                             
1575,63,328,302,ve věci kultury                                             
1576,63,328,302,ve věci kultury                                             
1577,63,328,152,ve věci zdravotnictví                                       
1578,63,328,152,ve věci zdravotnictví                                       
1579,63,328,152,ve věci zdravotnictví                                       
1580,63,328,437,ve věci dopravy                                             
1581,63,328,437,ve věci dopravy                                             
1582,63,328,437,ve věci dopravy                                             
1583,63,328,436,ve věci hospodářství                                        
1584,63,328,436,ve věci hospodářství                                        
1585,63,328,436,ve věci hospodářství                                        
1586,63,328,294,ve věci životního prostředí                                 
1587,63,326,281,nespecifikováno 1                                           
1588,63,326,281,nespecifikováno 2                                           
1589,63,326,152,nespecifikováno 1                                           
1590,63,326,152,nespecifikováno 2                                           
1591,63,326,284,nespecifikováno 1                                           
1592,63,326,284,nespecifikováno 2                                           
1593,63,326,284,nespecifikováno 3                                           
1594,63,326,284,nespecifikováno 4                                           
1595,63,326,264,nespecifikováno                                             
1596,63,326,437,nespecifikováno 1                                           
1597,63,326,437,nespecifikováno 2                                           
1598,63,326,437,nespecifikováno 3                                           
1599,63,326,437,nespecifikováno 4                                           
1600,64,322,263,dopad zpomal. prům. růstu na ekonomický růst                
1601,64,322,263,"dotaz, zda opět probíhá politizace škol                     "
1602,64,322,263,jednání čs.-něm. strany o odškodnění vál. postiž. občanů    
1603,64,180,263,nespecifikováno 1                                           
1604,64,180,263,nespecifikováno 2                                           
1605,64,180,263,nespecifikováno 3                                           
1606,64,180,263,nespecifikováno 4                                           
1607,64,180,263,nespecifikováno 5                                           
1608,64,180,263,nespecifikováno 6                                           
1609,64,180,263,nespecifikováno 7                                           
1610,64,180,263,nespecifikováno 8                                           
1611,64,180,263,nespecifikováno 9                                           
1612,64,180,263,nespecifikováno 10                                          
1613,64,180,263,nespecifikováno 11                                          
1614,64,180,263,nespecifikováno 12                                          
1615,64,180,263,nespecifikováno 13                                          
1616,64,180,263,nespecifikováno 14                                          
1617,64,180,263,nespecifikováno 15                                          
1618,64,180,263,nespecifikováno 16                                          
1619,64,180,263,nespecifikováno 17                                          
1620,64,180,263,nespecifikováno 18                                          
1621,64,180,263,nespecifikováno 19                                          
1622,64,180,263,nespecifikováno 20                                          
1623,64,180,263,nespecifikováno 21                                          
1624,64,180,263,nespecifikováno 22                                          
1625,64,180,263,nespecifikováno 23                                          
1626,64,180,263,nespecifikováno 24                                          
1627,64,180,263,nespecifikováno 25                                          
1628,64,180,263,nespecifikováno 26                                          
1629,64,180,263,nespecifikováno 27                                          
1630,64,180,263,nespecifikováno 28                                          
1631,64,180,263,nespecifikováno 29                                          
1632,64,180,263,nespecifikováno 30                                          
1633,64,180,263,nespecifikováno 31                                          
1634,64,180,263,nespecifikováno 32                                          
1635,64,329,263,ve věci vlády                                               
1636,64,329,263,ve věci vlády                                               
1637,64,329,263,ve věci vlády                                               
1638,64,329,263,ve věci vlády                                               
1639,64,329,263,ve věci vlády                                               
1640,64,329,263,ve věci vlády                                               
1641,64,329,263,ve věci vlády                                               
1642,64,329,263,ve věci vlády                                               
1643,64,329,263,ve věci vlády                                               
1644,64,329,263,ve věci vlády                                               
1645,64,327,263,nespecifikováno I.                                          
1646,64,327,263,nespecifikováno II.                                         
1647,64,327,263,nespecifikováno III.                                        
1648,64,330,263,nespecifikováno 1                                           
1649,64,330,263,nespecifikováno 2                                           
1650,64,330,263,nespecifikováno 3                                           
1651,64,330,263,nespecifikováno 4                                           
1652,64,330,263,nespecifikováno 5                                           
1653,64,330,263,nespecifikováno 6                                           
1654,64,330,263,nespecifikováno 7                                           
1655,64,330,263,nespecifikováno 8                                           
1656,64,330,263,nespecifikováno 9                                           
1657,64,330,263,nespecifikováno 10                                          
1658,64,330,263,nespecifikováno 11                                          
1659,64,330,263,nespecifikováno 12                                          
1660,64,330,263,nespecifikováno 13                                          
1661,64,330,263,nespecifikováno 14                                          
1662,64,330,263,nespecifikováno 15                                          
1663,64,321,263,ve věci ekologie - energetiky                               
1664,64,321,263,ve věci nové smlouvy čes.-něm.                              
1665,64,321,263,ve věci zahr. obchodu                                       
1666,64,328,263,ve věci identity českého národa                             
1667,64,328,263,ve věci složení vlády                                       
1668,64,328,263,ve věci životní úrovně občanů ČR                            
1669,64,326,263,nespecifikováno 1                                           
1670,64,326,263,nespecifikováno 2                                           
1671,64,326,263,nespecifikováno 3                                           
1672,64,326,263,nespecifikováno 4                                           
1673,64,326,263,nespecifikováno 5                                           
1674,64,326,263,nespecifikováno 6                                           
1675,64,326,263,nespecifikováno 7                                           
1676,64,326,263,nespecifikováno 8                                           
1677,64,326,263,nespecifikováno 9                                           
1678,64,326,263,nespecifikováno 10                                          
1679,64,326,263,nespecifikováno 11                                          
1680,64,326,263,nespecifikováno 12                                          
1681,64,326,263,nespecifikováno 13                                          
1682,64,326,263,nespecifikováno 14                                          
1683,64,311,263,ve věci dlouhodobé hosp. koncepce vlády                     
1684,64,19,263,privatizace Chemopharmy v Ústí n. Labem                     
1685,64,323,263,nespecifikováno                                             
1686,64,323,263,ve věci bankovnictví                                        
1687,64,323,263,ve věci lustrace                                            
1688,64,323,263,nespecifikováno                                             
1689,64,323,263,ve věci bankovnictví                                        
1690,63,330,437,nespecifikováno 1                                           
1691,63,330,437,nespecifikováno 2                                           
1692,63,330,437,nespecifikováno 3                                           
1693,63,330,437,nespecifikováno 4                                           
1694,63,330,437,nespecifikováno 5                                           
1695,63,330,62,nespecifikováno                                             
1696,63,330,436,nespecifikováno 1                                           
1697,63,330,436,nespecifikováno 2                                           
1698,63,330,436,nespecifikováno 3                                           
1699,63,330,436,nespecifikováno 4                                           
1700,63,330,436,nespecifikováno 5                                           
1701,63,330,272,nespecifikováno 1                                           
1702,63,330,272,nespecifikováno 2                                           
1703,63,330,272,nespecifikováno 3                                           
1704,63,330,272,nespecifikováno 4                                           
1705,63,330,272,nespecifikováno 5                                           
1706,63,330,272,nespecifikováno 6                                           
1707,63,330,272,nespecifikováno 7                                           
1708,63,330,276,nespecifikováno 1                                           
1709,63,330,276,nespecifikováno 2                                           
1710,63,330,276,nespecifikováno 3                                           
1711,63,330,276,nespecifikováno 4                                           
1712,63,330,276,nespecifikováno 5                                           
1713,63,330,264,nespecifikováno 1                                           
1714,63,330,264,nespecifikováno 2                                           
1715,63,330,264,nespecifikováno 3                                           
1716,63,330,264,nespecifikováno 4                                           
1717,63,330,264,nespecifikováno 5                                           
1718,63,330,264,nespecifikováno 6                                           
